CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segmento
16110,45,4,1819.27,4,4,4,444,12,Campeones
16111,428,1,562.48,1,1,2,112,4,Necesitan atención
16112,143,4,195.74,3,4,1,341,8,Leales
16113,183,1,161.38,3,1,1,311,5,Necesitan atención
16114,171,1,135.75,3,1,1,311,5,Necesitan atención
16115,10,12,2575.14,5,5,4,554,14,Campeones
16116,212,1,612.78,2,1,3,213,6,Necesitan atención
16117,190,3,654.4,2,3,3,233,8,En riesgo
16118,653,1,4376.25,1,1,5,115,7,Otros
16119,8,8,1720.81,5,5,4,554,14,Campeones
16120,59,6,3056.91,4,4,5,445,13,Campeones
16121,57,5,1477.09,4,4,4,444,12,Campeones
16122,73,6,1001.34,3,4,3,343,10,Leales
16123,52,1,307.78000000000003,4,1,2,412,7,Potenciales leales
16124,317,4,1772.49,2,4,4,244,10,En riesgo
16125,367,14,4587.65,2,5,5,255,12,En riesgo
16126,29,15,14646.800000000001,4,5,5,455,14,Campeones
16127,39,2,801.3100000000001,4,2,3,423,9,Potenciales leales
16128,18,11,3801.05,5,5,5,555,15,Campeones
16129,407,3,1231.05,2,3,4,234,9,En riesgo
16130,422,4,987.48,1,4,3,143,8,En riesgo
16131,52,12,9957.42,4,5,5,455,14,Campeones
16132,544,2,664.1999999999999,1,2,3,123,6,Necesitan atención
16133,4,56,22992.26,5,5,5,555,15,Campeones
16134,22,5,2145.34,4,4,4,444,12,Campeones
16135,263,2,819.45,2,2,3,223,7,Necesitan atención
16136,60,4,946.8000000000001,3,4,3,343,10,Leales
16137,680,1,422.7,1,1,2,112,4,Necesitan atención
16138,379,3,910.35,2,3,3,233,8,En riesgo
16139,19,5,1111.15,5,4,3,543,12,Leales
16140,66,3,1557.6000000000001,3,3,4,334,10,Otros
16141,88,2,955.94,3,2,3,323,8,Necesitan atención
16142,250,1,535.34,2,1,2,212,5,Necesitan atención
16143,3,12,4910.83,5,5,5,555,15,Campeones
16144,247,1,175.2,2,1,1,211,4,Necesitan atención
16145,9,19,6805.4400000000005,5,5,5,555,15,Campeones
16146,157,4,946.38,3,4,3,343,10,Leales
16147,134,5,2398.91,3,4,4,344,11,Leales
16148,296,2,386.62,2,2,2,222,6,Necesitan atención
16149,5,3,422.21999999999997,5,3,2,532,10,Otros
16150,43,10,4395.59,4,5,5,455,14,Campeones
16152,269,1,1829.04,2,1,4,214,7,Otros
16153,50,11,5133.49,4,5,5,455,14,Campeones
16155,382,5,796.9,2,4,3,243,9,En riesgo
16156,9,20,6218.18,5,5,5,555,15,Campeones
16157,16,3,656.69,5,3,3,533,11,Otros
16158,522,9,628.32,1,5,3,153,9,En riesgo
16159,282,4,1232.79,2,4,4,244,10,En riesgo
16160,65,2,1025.44,3,2,3,323,8,Necesitan atención
16161,2,43,12831.8,5,5,5,555,15,Campeones
16162,252,1,37.4,2,1,1,211,4,Necesitan atención
16163,232,6,2849.58,2,4,4,244,10,En riesgo
16164,17,3,822.48,5,3,3,533,11,Otros
16165,505,1,79.9,1,1,1,111,3,Necesitan atención
16166,428,2,435.83000000000004,1,2,2,122,5,Necesitan atención
16167,414,5,1265.16,1,4,4,144,9,En riesgo
16168,11,66,10636.47,5,5,5,555,15,Campeones
16169,8,4,1822.97,5,4,4,544,13,Campeones
16170,51,20,6869.0,4,5,5,455,14,Campeones
16171,59,1,73.19999999999999,4,1,1,411,6,Potenciales leales
16172,95,8,1884.55,3,5,4,354,12,Leales
16173,16,6,1418.32,5,4,4,544,13,Campeones
16174,126,7,2246.75,3,4,4,344,11,Leales
16175,94,7,1836.44,3,4,4,344,11,Leales
16176,421,4,2052.69,1,4,4,144,9,En riesgo
16177,50,8,2247.31,4,5,4,454,13,Campeones
16178,138,2,612.6,3,2,3,323,8,Necesitan atención
16179,61,1,215.83,3,1,1,311,5,Necesitan atención
16180,100,13,16249.87,3,5,5,355,13,Leales
16181,73,1,305.54,3,1,2,312,6,Necesitan atención
16182,72,9,9971.65,3,5,5,355,13,Leales
16183,67,4,1077.81,3,4,3,343,10,Leales
16184,64,6,1158.79,3,4,3,343,10,Leales
16185,17,3,644.72,5,3,3,533,11,Otros
16186,23,26,9026.11,4,5,5,455,14,Campeones
16187,32,15,6911.4400000000005,4,5,5,455,14,Campeones
16188,45,5,1087.66,4,4,3,443,11,Leales
16189,16,2,215.48,5,2,1,521,8,Potenciales leales
16190,40,8,2723.55,4,5,4,454,13,Campeones
16191,3,24,15688.02,5,5,5,555,15,Campeones
16192,736,1,351.3,1,1,2,112,4,Necesitan atención
16193,237,2,630.4300000000001,2,2,3,223,7,Necesitan atención
16194,375,1,308.6,2,1,2,212,5,Necesitan atención
16195,723,1,323.25,1,1,2,112,4,Necesitan atención
16196,489,1,93.3,1,1,1,111,3,Necesitan atención
16197,469,9,2016.71,1,5,4,154,10,En riesgo
16198,75,2,1030.0410000000002,3,2,3,323,8,Necesitan atención
16199,392,7,942.75,2,4,3,243,9,En riesgo
16200,4,12,5643.45,5,5,5,555,15,Campeones
16201,3,5,2112.12,5,4,4,544,13,Campeones
16202,361,9,2501.9900000000002,2,5,4,254,11,En riesgo
16203,59,6,1114.54,4,4,3,443,11,Leales
16204,23,3,944.24,4,3,3,433,10,Otros
16205,31,7,1830.61,4,4,4,444,12,Campeones
16206,55,13,2602.32,4,5,4,454,13,Campeones
16207,25,1,394.38,4,1,2,412,7,Potenciales leales
16208,45,10,3440.4500000000003,4,5,5,455,14,Campeones
16209,89,9,4146.78,3,5,5,355,13,Leales
16210,2,35,28726.31,5,5,5,555,15,Campeones
16211,89,3,1090.59,3,3,3,333,9,Necesitan atención
16212,19,4,1293.71,5,4,4,544,13,Campeones
16213,79,1,159.0,3,1,1,311,5,Necesitan atención
16214,171,4,2038.25,3,4,4,344,11,Leales
16215,81,1,242.35,3,1,1,311,5,Necesitan atención
16216,267,1,749.9300000000001,2,1,3,213,6,Necesitan atención
16217,235,2,304.25,2,2,2,222,6,Necesitan atención
16218,30,13,4439.97,4,5,5,455,14,Campeones
16219,501,1,40.8,1,1,1,111,3,Necesitan atención
16221,37,9,2235.51,4,5,4,454,13,Campeones
16222,318,2,1345.22,2,2,4,224,8,Otros
16223,375,2,1102.35,2,2,3,223,7,Necesitan atención
16224,57,5,1616.54,4,4,4,444,12,Campeones
16225,45,15,2867.41,4,5,4,454,13,Campeones
16226,203,5,672.17,2,4,3,243,9,En riesgo
16227,225,3,1027.22,2,3,3,233,8,En riesgo
16228,385,3,890.81,2,3,3,233,8,En riesgo
16229,87,6,2867.86,3,4,4,344,11,Leales
16230,190,2,542.03,2,2,2,222,6,Necesitan atención
16231,379,4,1078.22,2,4,3,243,9,En riesgo
16232,44,7,2712.97,4,4,4,444,12,Campeones
16233,71,9,1965.71,3,5,4,354,12,Leales
16234,476,3,333.18,1,3,2,132,6,Necesitan atención
16235,41,9,2053.71,4,5,4,454,13,Campeones
16236,78,1,432.2,3,1,2,312,6,Necesitan atención
16237,437,1,136.65,1,1,1,111,3,Necesitan atención
16238,423,1,63.66,1,1,1,111,3,Necesitan atención
16239,57,6,1492.2,4,4,4,444,12,Campeones
16240,24,2,3718.8,4,2,5,425,11,Potenciales leales
16241,10,16,4329.31,5,5,5,555,15,Campeones
16242,8,14,7474.4,5,5,5,555,15,Campeones
16243,34,2,409.1,4,2,2,422,8,Potenciales leales
16244,212,2,2579.38,2,2,4,224,8,Otros
16245,24,3,1413.66,4,3,4,434,11,Otros
16246,460,2,827.25,1,2,3,123,6,Necesitan atención
16247,170,1,114.56,3,1,1,311,5,Necesitan atención
16248,62,1,152.94,3,1,1,311,5,Necesitan atención
16249,53,5,1800.07,4,4,4,444,12,Campeones
16250,261,3,791.38,2,3,3,233,8,En riesgo
16251,512,1,128.31,1,1,1,111,3,Necesitan atención
16252,383,1,295.09000000000003,2,1,2,212,5,Necesitan atención
16253,67,7,7310.15,3,4,5,345,12,Leales
16254,378,3,985.14,2,3,3,233,8,En riesgo
16255,17,15,4906.8,5,5,5,555,15,Campeones
16256,267,3,1629.37,2,3,4,234,9,En riesgo
16257,177,1,46.95,3,1,1,311,5,Necesitan atención
16258,45,15,11136.12,4,5,5,455,14,Campeones
16259,410,3,361.94,2,3,2,232,7,Necesitan atención
16260,51,1,1035.45,4,1,3,413,8,Potenciales leales
16261,17,6,1059.45,5,4,3,543,12,Leales
16262,378,1,755.15,2,1,3,213,6,Necesitan atención
16263,423,1,351.01,1,1,2,112,4,Necesitan atención
16264,438,2,837.53,1,2,3,123,6,Necesitan atención
16265,9,12,6935.17,5,5,5,555,15,Campeones
16266,74,14,1757.95,3,5,4,354,12,Leales
16267,591,1,186.66,1,1,1,111,3,Necesitan atención
16268,71,2,667.65,3,2,3,323,8,Necesitan atención
16269,438,1,717.57,1,1,3,113,5,Necesitan atención
16270,353,1,1141.24,2,1,3,213,6,Necesitan atención
16271,3,10,3463.02,5,5,5,555,15,Campeones
16272,117,1,411.7,3,1,2,312,6,Necesitan atención
16273,648,2,336.03999999999996,1,2,2,122,5,Necesitan atención
16274,373,1,715.9,2,1,3,213,6,Necesitan atención
16275,197,3,2151.11,2,3,4,234,9,En riesgo
16276,177,3,2629.3900000000003,3,3,4,334,10,Otros
16277,734,1,188.69,1,1,1,111,3,Necesitan atención
16278,100,3,1117.84,3,3,3,333,9,Necesitan atención
16279,21,9,5705.08,4,5,5,455,14,Campeones
16280,725,1,238.05,1,1,1,111,3,Necesitan atención
16281,72,3,3424.02,3,3,5,335,11,Otros
16282,340,3,1307.58,2,3,4,234,9,En riesgo
16283,6,8,4403.82,5,5,5,555,15,Campeones
16284,31,3,1029.77,4,3,3,433,10,Otros
16285,646,1,176.9,1,1,1,111,3,Necesitan atención
16286,477,2,328.95000000000005,1,2,2,122,5,Necesitan atención
16287,170,5,1006.98,3,4,3,343,10,Leales
16288,470,1,129.85,1,1,1,111,3,Necesitan atención
16289,462,1,136.31,1,1,1,111,3,Necesitan atención
16290,465,4,2069.3,1,4,4,144,9,En riesgo
16291,682,1,117.72,1,1,1,111,3,Necesitan atención
16292,122,5,1253.76,3,4,4,344,11,Leales
16293,22,15,4657.95,4,5,5,455,14,Campeones
16294,477,1,126.05000000000001,1,1,1,111,3,Necesitan atención
16295,10,4,1328.55,5,4,4,544,13,Campeones
16296,626,4,1313.67,1,4,4,144,9,En riesgo
16297,269,1,301.9,2,1,2,212,5,Necesitan atención
16298,23,7,1085.7,4,4,3,443,11,Leales
16299,477,1,193.65,1,1,1,111,3,Necesitan atención
16300,430,3,1392.43,1,3,4,134,8,En riesgo
16301,737,1,107.33,1,1,1,111,3,Necesitan atención
16302,127,1,233.22,3,1,1,311,5,Necesitan atención
16303,26,7,7928.27,4,4,5,445,13,Campeones
16304,695,1,381.66,1,1,2,112,4,Necesitan atención
16305,139,1,361.22,3,1,2,312,6,Necesitan atención
16306,214,7,1192.82,2,4,3,243,9,En riesgo
16307,429,3,1194.92,1,3,3,133,7,En riesgo
16309,106,2,706.57,3,2,3,323,8,Necesitan atención
16310,414,2,460.08,1,2,2,122,5,Necesitan atención
16311,18,2,616.26,5,2,3,523,10,Potenciales leales
16312,432,1,171.15,1,1,1,111,3,Necesitan atención
16313,3,2,274.15,5,2,1,521,8,Potenciales leales
16314,390,3,1491.4,2,3,4,234,9,En riesgo
16315,331,2,402.71,2,2,2,222,6,Necesitan atención
16316,64,13,5744.91,3,5,5,355,13,Leales
16317,120,5,2192.51,3,4,4,344,11,Leales
16318,35,1,328.15000000000003,4,1,2,412,7,Potenciales leales
16319,218,1,404.40000000000003,2,1,2,212,5,Necesitan atención
16320,172,6,5628.99,3,4,5,345,12,Leales
16321,72,7,604.5500000000001,3,4,2,342,9,Leales
16322,1,2,326.75,5,2,2,522,9,Potenciales leales
16323,196,2,353.66,2,2,2,222,6,Necesitan atención
16324,128,3,428.68,3,3,2,332,8,Necesitan atención
16325,47,12,3597.5,4,5,5,455,14,Campeones
16326,6,24,4826.99,5,5,5,555,15,Campeones
16327,14,16,10610.38,5,5,5,555,15,Campeones
16328,563,1,310.83000000000004,1,1,2,112,4,Necesitan atención
16329,428,4,1703.07,1,4,4,144,9,En riesgo
16330,18,7,634.33,5,4,3,543,12,Leales
16331,432,6,2037.7,1,4,4,144,9,En riesgo
16332,28,11,2010.41,4,5,4,454,13,Campeones
16333,8,16,7346.400000000001,5,5,5,555,15,Campeones
16334,492,1,277.48,1,1,1,111,3,Necesitan atención
16335,552,7,2774.0,1,4,4,144,9,En riesgo
16336,421,4,3517.69,1,4,5,145,10,En riesgo
16337,37,1,151.05,4,1,1,411,6,Potenciales leales
16338,157,1,214.8,3,1,1,311,5,Necesitan atención
16339,284,1,109.95,2,1,1,211,4,Necesitan atención
16340,107,3,1526.06,3,3,4,334,10,Otros
16341,25,7,3850.79,4,4,5,445,13,Campeones
16342,75,4,322.41,3,4,2,342,9,Leales
16343,16,3,687.07,5,3,3,533,11,Otros
16344,158,4,842.42,3,4,3,343,10,Leales
16345,44,2,1198.74,4,2,3,423,9,Potenciales leales
16346,385,1,224.51,2,1,1,211,4,Necesitan atención
16347,11,11,3509.41,5,5,5,555,15,Campeones
16348,32,8,1798.22,4,5,4,454,13,Campeones
16349,291,1,53.5,2,1,1,211,4,Necesitan atención
16350,21,9,2253.89,4,5,4,454,13,Campeones
16351,333,13,3330.03,2,5,5,255,12,En riesgo
16352,18,2,494.44,5,2,2,522,9,Potenciales leales
16353,4,38,9999.460000000001,5,5,5,555,15,Campeones
16354,63,5,1129.51,3,4,3,343,10,Leales
16355,375,1,416.35,2,1,2,212,5,Necesitan atención
16356,198,6,415.87,2,4,2,242,8,Otros
16357,33,4,868.37,4,4,3,443,11,Leales
16358,1,5,2919.65,5,4,5,545,14,Campeones
16359,7,16,2697.75,5,5,4,554,14,Campeones
16360,5,6,3512.53,5,4,5,545,14,Campeones
16361,10,4,896.66,5,4,3,543,12,Leales
16362,32,6,946.94,4,4,3,443,11,Leales
16363,53,1,109.36000000000001,4,1,1,411,6,Potenciales leales
16364,12,2,707.04,5,2,3,523,10,Potenciales leales
16365,18,15,3307.2,5,5,5,555,15,Campeones
16366,19,4,1548.13,5,4,4,544,13,Campeones
16367,37,3,1362.4,4,3,4,434,11,Otros
16368,2,3,640.21,5,3,3,533,11,Otros
16369,18,7,2664.81,5,4,4,544,13,Campeones
16370,82,4,1320.56,3,4,4,344,11,Leales
16371,449,1,157.2,1,1,1,111,3,Necesitan atención
16372,33,5,1328.61,4,4,4,444,12,Campeones
16373,382,2,309.49,2,2,2,222,6,Necesitan atención
16374,66,5,1771.45,3,4,4,344,11,Leales
16375,470,2,104.0,1,2,1,121,4,Necesitan atención
16376,9,2,987.01,5,2,3,523,10,Potenciales leales
16377,267,2,212.4,2,2,1,221,5,Necesitan atención
16378,247,3,362.95,2,3,2,232,7,Necesitan atención
16379,4,4,2157.4,5,4,4,544,13,Campeones
16380,61,1,1780.59,3,1,4,314,8,Otros
16381,396,2,258.7,2,2,1,221,5,Necesitan atención
16382,408,2,353.1,2,2,2,222,6,Necesitan atención
16383,75,7,2974.84,3,4,5,345,12,Leales
16384,90,4,1358.95,3,4,4,344,11,Leales
16385,60,5,1030.6100000000001,3,4,3,343,10,Leales
16386,29,3,1102.59,4,3,3,433,10,Otros
16387,323,5,918.55,2,4,3,243,9,En riesgo
16388,654,1,186.05,1,1,1,111,3,Necesitan atención
16389,53,4,1324.47,4,4,4,444,12,Campeones
16390,537,3,467.5,1,3,2,132,6,Necesitan atención
16391,401,4,1103.61,2,4,3,243,9,En riesgo
16392,270,3,763.05,2,3,3,233,8,En riesgo
16393,2,23,5561.66,5,5,5,555,15,Campeones
16394,57,5,1555.34,4,4,4,444,12,Campeones
16395,61,14,3537.85,3,5,5,355,13,Leales
16396,476,1,137.8,1,1,1,111,3,Necesitan atención
16397,628,1,127.88000000000001,1,1,1,111,3,Necesitan atención
16398,154,2,1705.8,3,2,4,324,9,Otros
16399,19,3,641.82,5,3,3,533,11,Otros
16400,95,9,3159.44,3,5,5,355,13,Leales
16401,1,23,6849.15,5,5,5,555,15,Campeones
16402,265,2,511.40000000000003,2,2,2,222,6,Necesitan atención
16403,312,1,177.5,2,1,1,211,4,Necesitan atención
16404,70,1,443.05,3,1,2,312,6,Necesitan atención
16405,302,2,167.25,2,2,1,221,5,Necesitan atención
16406,19,3,552.68,5,3,2,532,10,Otros
16407,13,14,2821.65,5,5,4,554,14,Campeones
16408,591,1,231.93,1,1,1,111,3,Necesitan atención
16409,36,12,5709.04,4,5,5,455,14,Campeones
16410,734,1,130.32,1,1,1,111,3,Necesitan atención
16411,19,4,910.19,5,4,3,543,12,Leales
16412,54,5,647.23,4,4,3,443,11,Leales
16413,57,2,528.98,4,2,2,422,8,Potenciales leales
16414,22,5,559.71,4,4,2,442,10,Leales
16415,44,3,719.4399999999999,4,3,3,433,10,Otros
16416,27,9,2972.88,4,5,5,455,14,Campeones
16417,493,1,35.7,1,1,1,111,3,Necesitan atención
16418,45,5,1101.94,4,4,3,443,11,Leales
16419,113,8,1487.42,3,5,4,354,12,Leales
16420,396,1,75.0,2,1,1,211,4,Necesitan atención
16421,376,3,526.27,2,3,2,232,7,Necesitan atención
16422,17,107,56777.75,5,5,5,555,15,Campeones
16423,25,1,346.12,4,1,2,412,7,Potenciales leales
16424,191,2,443.06,2,2,2,222,6,Necesitan atención
16425,302,1,302.7,2,1,2,212,5,Necesitan atención
16426,2,10,1908.25,5,5,4,554,14,Campeones
16427,263,2,241.06,2,2,1,221,5,Necesitan atención
16428,414,3,660.28,1,3,3,133,7,En riesgo
16429,106,1,284.55,3,1,1,311,5,Necesitan atención
16430,57,7,1117.94,4,4,3,443,11,Leales
16431,213,3,642.81,2,3,3,233,8,En riesgo
16432,64,1,287.40000000000003,3,1,2,312,6,Necesitan atención
16433,28,2,384.52,4,2,2,422,8,Potenciales leales
16434,29,12,2741.7400000000002,4,5,4,454,13,Campeones
16435,512,3,1011.57,1,3,3,133,7,En riesgo
16436,668,3,329.34,1,3,2,132,6,Necesitan atención
16437,381,2,301.25,2,2,2,222,6,Necesitan atención
16438,6,5,798.35,5,4,3,543,12,Leales
16439,722,1,310.70000000000005,1,1,2,112,4,Necesitan atención
16440,8,6,3856.9700000000003,5,4,5,545,14,Campeones
16441,67,5,1034.43,3,4,3,343,10,Leales
16442,2,5,899.47,5,4,3,543,12,Leales
16443,521,1,162.24,1,1,1,111,3,Necesitan atención
16444,46,17,3656.58,4,5,5,455,14,Campeones
16445,34,4,602.73,4,4,2,442,10,Leales
16446,206,1,2.9,2,1,1,211,4,Necesitan atención
16447,136,3,775.14,3,3,3,333,9,Necesitan atención
16448,198,2,367.87,2,2,2,222,6,Necesitan atención
16449,198,2,707.69,2,2,3,223,7,Necesitan atención
16450,150,3,1505.73,3,3,4,334,10,Otros
16451,88,3,1013.15,3,3,3,333,9,Necesitan atención
16452,631,2,332.17,1,2,2,122,5,Necesitan atención
16453,531,2,251.71,1,2,1,121,4,Necesitan atención
16454,45,4,30.950000000000003,4,4,1,441,9,Leales
16455,64,11,4384.37,3,5,5,355,13,Leales
16456,99,13,6862.91,3,5,5,355,13,Leales
16457,218,1,208.36,2,1,1,211,4,Necesitan atención
16458,3,30,5715.34,5,5,5,555,15,Campeones
16459,730,1,71.79,1,1,1,111,3,Necesitan atención
16460,28,3,814.72,4,3,3,433,10,Otros
16461,178,3,1615.22,3,3,4,334,10,Otros
16462,74,3,136.0,3,3,1,331,7,Necesitan atención
16463,21,4,1422.4,4,4,4,444,12,Campeones
16464,20,3,1314.68,4,3,4,434,11,Otros
16465,421,2,746.24,1,2,3,123,6,Necesitan atención
16466,34,15,3838.59,4,5,5,455,14,Campeones
16467,509,7,2161.76,1,4,4,144,9,En riesgo
16468,74,3,787.52,3,3,3,333,9,Necesitan atención
16469,24,5,828.91,4,4,3,443,11,Leales
16470,52,11,2458.6,4,5,4,454,13,Campeones
16471,275,4,1189.98,2,4,3,243,9,En riesgo
16472,434,2,789.6,1,2,3,123,6,Necesitan atención
16473,165,4,470.83,3,4,2,342,9,Leales
16474,7,7,1871.5,5,4,4,544,13,Campeones
16475,88,4,544.3000000000001,3,4,2,342,9,Leales
16476,432,1,350.35,1,1,2,112,4,Necesitan atención
16477,64,11,4320.02,3,5,5,355,13,Leales
16478,25,3,331.0,4,3,2,432,9,Otros
16479,10,2,300.83,5,2,2,522,9,Potenciales leales
16480,76,1,769.29,3,1,3,313,7,Necesitan atención
16481,682,1,453.38,1,1,2,112,4,Necesitan atención
16482,16,1,220.62,5,1,1,511,7,Potenciales leales
16483,192,1,139.35,2,1,1,211,4,Necesitan atención
16484,174,2,404.3,3,2,2,322,7,Necesitan atención
16485,77,5,2294.68,3,4,4,344,11,Leales
16486,538,1,134.36,1,1,1,111,3,Necesitan atención
16487,577,2,209.4,1,2,1,121,4,Necesitan atención
16488,33,3,498.8,4,3,2,432,9,Otros
16489,380,2,303.7,2,2,2,222,6,Necesitan atención
16490,436,1,205.41000000000003,1,1,1,111,3,Necesitan atención
16491,47,2,1533.16,4,2,4,424,10,Potenciales leales
16492,541,1,385.56,1,1,2,112,4,Necesitan atención
16493,80,7,2132.09,3,4,4,344,11,Leales
16494,297,1,826.53,2,1,3,213,6,Necesitan atención
16495,3,3,684.41,5,3,3,533,11,Otros
16496,9,6,2330.77,5,4,4,544,13,Campeones
16497,50,23,6695.28,4,5,5,455,14,Campeones
16498,161,2,100.97,3,2,1,321,6,Necesitan atención
16499,360,8,2578.34,2,5,4,254,11,En riesgo
16500,5,8,678.91,5,5,3,553,13,Leales
16501,383,1,1237.23,2,1,4,214,7,Otros
16502,620,2,266.5,1,2,1,121,4,Necesitan atención
16503,107,11,3614.34,3,5,5,355,13,Leales
16504,25,1,484.38,4,1,2,412,7,Potenciales leales
16505,32,1,777.6,4,1,3,413,8,Potenciales leales
16506,20,2,90.30000000000001,4,2,1,421,7,Potenciales leales
16507,572,1,152.76,1,1,1,111,3,Necesitan atención
16508,630,1,248.8,1,1,1,111,3,Necesitan atención
16509,297,1,363.70000000000005,2,1,2,212,5,Necesitan atención
16510,372,6,2100.0,2,4,4,244,10,En riesgo
16511,22,6,1819.02,4,4,4,444,12,Campeones
16513,5,4,874.59,5,4,3,543,12,Leales
16515,52,10,3216.3,4,5,5,455,14,Campeones
16516,30,1,101.7,4,1,1,411,6,Potenciales leales
16517,277,1,162.7,2,1,1,211,4,Necesitan atención
16518,61,4,959.37,3,4,3,343,10,Leales
16519,25,4,556.26,4,4,2,442,10,Leales
16520,186,6,2482.62,3,4,4,344,11,Leales
16521,415,3,1148.01,1,3,3,133,7,En riesgo
16522,436,2,433.36,1,2,2,122,5,Necesitan atención
16523,2,28,11916.33,5,5,5,555,15,Campeones
16524,446,2,308.14,1,2,2,122,5,Necesitan atención
16525,2,48,24582.64,5,5,5,555,15,Campeones
16526,172,2,717.21,3,2,3,323,8,Necesitan atención
16527,81,2,1272.44,3,2,4,324,9,Otros
16528,4,1,244.41,5,1,1,511,7,Potenciales leales
16529,190,4,2012.0,2,4,4,244,10,En riesgo
16530,668,1,48.35,1,1,1,111,3,Necesitan atención
16531,22,11,2298.33,4,5,4,454,13,Campeones
16532,18,5,8382.24,5,4,5,545,14,Campeones
16533,19,3,1095.56,5,3,3,533,11,Otros
16534,642,1,635.9,1,1,3,113,5,Necesitan atención
16535,5,3,1001.59,5,3,3,533,11,Otros
16536,110,1,548.97,3,1,2,312,6,Necesitan atención
16537,641,1,23.35,1,1,1,111,3,Necesitan atención
16538,541,3,399.62,1,3,2,132,6,Necesitan atención
16539,3,10,3567.01,5,5,5,555,15,Campeones
16540,414,1,226.7,1,1,1,111,3,Necesitan atención
16541,735,1,424.03000000000003,1,1,2,112,4,Necesitan atención
16542,54,2,257.32,4,2,1,421,7,Potenciales leales
16543,592,1,292.21,1,1,2,112,4,Necesitan atención
16544,520,4,376.70000000000005,1,4,2,142,7,Otros
16545,165,2,689.82,3,2,3,323,8,Necesitan atención
16546,291,5,5606.47,2,4,5,245,11,En riesgo
16547,546,1,111.71,1,1,1,111,3,Necesitan atención
16548,599,1,30.150000000000002,1,1,1,111,3,Necesitan atención
16549,10,34,13182.19,5,5,5,555,15,Campeones
16550,109,18,9435.13,3,5,5,355,13,Leales
16551,96,7,2237.12,3,4,4,344,11,Leales
16552,243,2,475.02,2,2,2,222,6,Necesitan atención
16553,163,33,16540.33,3,5,5,355,13,Leales
16554,42,8,2841.7200000000003,4,5,4,454,13,Campeones
16555,35,6,1915.68,4,4,4,444,12,Campeones
16556,67,17,7717.58,3,5,5,355,13,Leales
16557,24,2,281.85,4,2,1,421,7,Potenciales leales
16558,1,38,13873.51,5,5,5,555,15,Campeones
16559,397,1,185.20000000000002,2,1,1,211,4,Necesitan atención
16560,27,8,3048.38,4,5,5,455,14,Campeones
16561,6,2,511.12,5,2,2,522,9,Potenciales leales
16562,477,1,223.86,1,1,1,111,3,Necesitan atención
16563,54,6,4422.76,4,4,5,445,13,Campeones
16564,569,1,87.80000000000001,1,1,1,111,3,Necesitan atención
16565,364,4,773.05,2,4,3,243,9,En riesgo
16566,15,5,614.66,5,4,3,543,12,Leales
16567,194,2,865.6,2,2,3,223,7,Necesitan atención
16568,428,2,1020.9,1,2,3,123,6,Necesitan atención
16569,3,5,1455.23,5,4,4,544,13,Campeones
16570,15,20,7139.31,5,5,5,555,15,Campeones
16571,27,10,4248.74,4,5,5,455,14,Campeones
16572,127,3,1009.6,3,3,3,333,9,Necesitan atención
16573,85,2,663.61,3,2,3,323,8,Necesitan atención
16574,71,3,1301.78,3,3,4,334,10,Otros
16576,420,2,540.87,1,2,2,122,5,Necesitan atención
16577,667,1,380.0,1,1,2,112,4,Necesitan atención
16578,626,1,156.60000000000002,1,1,1,111,3,Necesitan atención
16579,426,1,295.05,1,1,2,112,4,Necesitan atención
16581,183,1,105.84,3,1,1,311,5,Necesitan atención
16582,113,1,313.62,3,1,2,312,6,Necesitan atención
16583,374,2,531.4,2,2,2,222,6,Necesitan atención
16584,80,5,3163.67,3,4,5,345,12,Leales
16585,594,2,341.59000000000003,1,2,2,122,5,Necesitan atención
16586,249,3,1462.78,2,3,4,234,9,En riesgo
16587,232,1,225.15,2,1,1,211,4,Necesitan atención
16588,386,4,1361.28,2,4,4,244,10,En riesgo
16589,71,4,612.36,3,4,3,343,10,Leales
16590,401,2,605.9,2,2,2,222,6,Necesitan atención
16591,69,1,213.5,3,1,1,311,5,Necesitan atención
16592,4,28,7807.91,5,5,5,555,15,Campeones
16593,51,8,1071.14,4,5,3,453,12,Leales
16594,75,1,181.09,3,1,1,311,5,Necesitan atención
16595,61,5,1810.18,3,4,4,344,11,Leales
16596,16,4,579.63,5,4,2,542,11,Leales
16597,4,1,90.04,5,1,1,511,7,Potenciales leales
16598,286,1,145.04999999999998,2,1,1,211,4,Necesitan atención
